id	genre
rdUEK37gKib3BGXs	['rock', 'alternative rock', 'soundtrack', 'pop rock', 'pop', 'indie rock', 'classic rock', 'jangle pop', 'singer songwriter', 'trance', 'experimental', 'indie pop', 'easy listening', 'chamber pop', 'britpop', 'soft rock', 'shoegaze', 'rock and roll']
rdZo703vPglMb0As	['symphonic metal', 'gothic metal', 'power metal', 'metal', 'opera metal', 'symphonic power metal', 'melodic metal', 'finnish metal', 'rock', 'symphonic rock', 'progressive metal', 'gothic symphonic metal', 'gothic rock', 'hard rock']
rdjPyetNnLg9IJ4a	['disco', 'pop', 'dance pop', 'r b']
re6r3tPJET6GxwCG	['britpop', 'rock', 'pop', 'indie pop', 'alternative rock', 'indie rock', 'power pop', 'rock and roll', 'beatlesque']
rfbZMCTMFc0WEiof	['pop', 'indie pop', 'indie rock', 'singer songwriter']
rgu547R8C85Si9OM	['rock', 'alternative rock', 'emo', 'punk', 'pop punk', 'post hardcore', 'screamo', 'emocore', 'indie rock', 'hard rock', 'emo punk', 'power pop', 'pop rock', 'swing', 'horror punk', 'garage rock', 'modern rock', 'punk blues']
riUExC9uMFnzzWqb	['mpb', 'bossa nova', 'jazz']
riWKtyD6kFNSLUHP	['pop', 'spanish pop', 'latin', 'rock en espanol', 'electronica', 'disco', 'electropop', 'jazz', 'electro', 'new wave', 'synthpop', 'latin pop']
rinpmvgfsp8bscHd	['witch house', 'hip hop', 'r b']
rirBX1ZyWjqzRthK	['eurovision']
rj4H0YbP5mx660Jh	['alternative rock']
rjKvo8FxR7FRvK49	['industrial', 'dark ambient', 'ebm', 'dark wave', 'gothic rock', 'ambient', 'synthpop', 'metal', 'classical', 'industrial rock', 'industrial metal']
rkhqw7M9XEm6B6EZ	['soul', 'blues']
rlGCvRgJpLfjqY0A	['soul', 'r b', 'pop', 'smooth soul', 'smooth jazz', 'sophisti pop', 'reggae', 'funk', 'jazz', 'neo soul', 'quiet storm', 'dub', 'easy listening', 'chill out', 'lovers rock']
rlMcTiHz9HSidm55	['midwest emo', 'math rock', 'emo', 'indie rock']
rlYEWOpYxNrY5rHO	['folk', 'singer songwriter', 'pop', 'indie folk', 'easy listening', 'experimental', 'indie pop', 'lo fi', 'dream pop', 'folktronica']
rlaflF4Pcim0lfAh	['progressive rock', 'rock', 'pop', 'art rock', 'classic rock', 'new wave', 'pop rock', 'alternative rock', 'hard rock', 'power pop', 'singer songwriter', 'album rock', 'experimental rock', 'world', 'glam rock', 'new romantic', 'art pop']
rljZ6BOt0puDcWPV	['pop punk', 'rock', 'punk', 'pop rock', 'pop', 'emo', 'funk', 'midwest emo']
rm2tvk5mqKsYsJZz	['post rock', 'ambient', 'electronica', 'rock', 'alternative rock', 'art rock', 'slowcore', 'glass', 'jazz rock', 'experimental ambient']
rmM9fIUpj8WW76F8	['pop', 'rock', 'disco', 'classic rock', 'pop rock', 'europop', 'jazz', 'easy listening', 'dance pop', 'glam rock', 'swedish pop', 'eurovision']
rmPupjl0UzjnWAly	['indie pop', 'electropop', 'pop', 'art pop']
rmmey99kSxC0Ca78	['emo', 'post hardcore', 'rock', 'screamo', 'emocore', 'alternative rock', 'punk', 'hardcore', 'indie rock', 'math rock', 'experimental', 'progressive rock', 'experimental rock', 'anthem', 'progressive post hardcore', 'pop', 'soft rock']
rnPFHBjH130GHppv	['post hardcore', 'screamo', 'emocore', 'rock', 'emo', 'hardcore', 'metalcore', 'pop punk', 'happy hardcore']
rngm52Zd81oJEmYF	['indietronica', 'beats', 'glitch pop']
rnnVZYpbjo5ya0kc	['rock', 'alternative rock', 'hard rock', 'modern rock', 'post grunge']
ro2r4vBq6CV7R0PY	['indie rock', 'rock', 'alternative rock', 'singer songwriter', 'pop', 'hard rock']
rpXOXYcdefbITuEt	['alternative rock', 'pop punk']
rpd0CVsoWbCIzAlH	['pop']
rqSDt9FRXNgVaZAX	['singer songwriter']
rqp4klTiECS3oiQa	['k pop', 'pop', 'boy band', 'korean pop']
rquJNwUiT52f91gF	['classic rock', 'rock', 'pop', 'soft rock', 'pop rock', 'easy listening', 'yacht rock', 'emo', 'new age', 'album rock', 'lounge', 'chill out', 'rumba']
rqwTHLni7ulf6SqR	['pop', 'pop rock', 'rock', 'teen pop', 'emo', 'punk', 'grunge', 'singer songwriter', 'straight edge', 'soft rock', 'latin', 'gypsy', 'christian rock', 'klezmer', 'worship', 'mariachi', 'fado', 'ranchera', 'flamenco', 'j pop']
rqxqgtvPhs4vINGa	['singer songwriter', 'folk rock', 'folk punk']
rrdk3UXEdIqQA1dP	['classic rock', 'rock', 'pop', 'soft rock', 'progressive rock', 'blues', 'pop rock', 'easy listening', 'blues rock', 'country rock', 'yacht rock', 'folk', 'singer songwriter']
rrrGRm9YfqdZmItY	['pop', 'soul', 'indie pop', 'singer songwriter', 'quiet storm']
rtDrvlfjlXSUNJS4	['gothic metal', 'metal', 'doom metal']
rtXnhCGY6vxLiJBU	['jazz', 'swing', 'vocal jazz', 'big band', 'blues', 'pop', 'easy listening', 'lounge', 'jazz fusion', 'smooth jazz']
ruaiHboYtWxqXaa1	['blues', 'blues rock', 'jazz', 'classic rock', 'electric blues', 'rhythm and blues', 'soul', 'harmonica blues', 'jazz blues']
ruy5utJUI51b5Lge	['rock', 'glam rock', 'classic rock', 'pop', 'singer songwriter', 'progressive rock', 'psychedelic rock', 'protopunk']
rv9c5nbm6WsG0ZJl	['thrash metal', 'metal', 'rock', 'hard rock', 'alternative metal']
rwEYIRiTqyrusWd0	['pop', 'soft rock', 'rock', 'pop rock', 'singer songwriter', 'easy listening', 'classic rock', 'jazz rock']
rwGmvRXLTpKMB2ph	['rock', 'pop punk', 'punk', 'emo', 'pop', 'alternative rock', 'pop rock', 'hardcore', 'comedy', 'easy listening', 'emo punk']
rwMnR8ahu1ejc39M	['pop', 'pop rock', 'rock', 'teen pop', 'power pop', 'pop punk']
rwyyeQQ84rQUNZOm	['pop', 'singer songwriter']
rxSpNjCYbQCkOfQL	['progressive rock', 'hard rock', 'classic rock', 'rock', 'progressive metal', 'album rock', 'metal', 'stoner rock']
rxxyZJ7dFZ288LHf	['rain', 'classic rock', 'rock', 'soul', 'hard rock', 'progressive rock', 'blues', 'avant garde', 'garage rock', 'psychedelic rock', 'blues rock']
ryIHhmWVKFYle2H9	['alternative rock', 'rock', 'pop', 'pop rock', 'soundtrack', 'cello', 'easy listening', 'violin', 'alternative pop rock', 'indie rock', 'orchestra', 'alternative pop']
ryKUGv9CqFhwCfFA	['melodic death metal', 'viking metal', 'metal', 'death metal', 'power metal']
rysmxYZVR1Z4i0Xy	['rock', 'pop', 'alternative rock', 'indie pop', 'indie rock']
s08EvxPo6CpioDLk	['pop', 'r b', 'soul', 'hip hop', 'britpop', 'neo soul', 'sleep', 'rhythm and blues', 'uk garage', 'british soul']
s0flbwILIcPPNMYd	['classic rock', 'jam band', 'rock', 'psychedelic rock', 'folk rock', 'jazz', 'country rock', 'blues', 'jazz fusion', 'chill out', 'acid rock']
s0gNHr0YnY93sko7	['baroque pop', 'classic rock', 'pop', 'baroque', 'psychedelic pop', 'rock', 'bossa nova', 'folk', 'chamber pop', 'soft rock', 'violin', 'art rock']
s0qEdhUODZdJ4K96	['hip hop', 'rap', 'experimental hip hop', 'east coast hip hop', 'hardcore hip hop']
s1Lnqu2iDAFyR6sf	['k pop', 'pop', 'neo soul', 'jazz', 'hip hop', 'soul', 'rap', 'pop rap', 'boy band', 'korean pop']
s279pLCLNB68c5k7	['post hardcore']
s3Q02ICm2s8aF44b	['melodic death metal', 'alternative metal', 'metal', 'metalcore', 'rock', 'death metal', 'melodic metal', 'hard rock', 'swedish metal', 'melodic metalcore']
s3eFX6HDysVCWfCp	['new wave', 'soundtrack', 'alternative rock', 'synthpop']
s4LTPAlO9IN14O2h	['soul', 'soft rock', 'blues']
s4vP996HH5nNblET	['folk metal', 'melodic death metal', 'celtic metal', 'metal', 'viking metal', 'celtic', 'death metal', 'folk', 'black metal', 'symphonic metal']
s4ydK9jlOb9IO124	['classic rock', 'rock', 'soundtrack', 'hard rock', 'glam rock', 'power metal', 'metal', 'pop', 'pop rock', 'alternative rock', 'album rock', 'progressive rock', 'emo', 'indie rock', 'post rock', 'downtempo', 'industrial', 'techno', 'krautrock', 'speed metal', 'screamo', 'comedy']
s5VkZVhFxqFZrlDj	['singer songwriter', 'anti folk', 'indie pop', 'folk', 'piano rock', 'pop', 'indie rock', 'easy listening', 'pop rock', 'baroque pop', 'techno', 'indie folk', 'rain']
s63nwOObIEVeEE1Y	['rock']
s7XaVBgrzvZGterx	['experimental', 'math rock', 'post rock', 'rock', 'indie rock', 'experimental rock', 'avant garde', 'noise', 'pop', 'alternative rock', 'progressive rock', 'electro', 'indietronica', 'noise pop', 'avant rock', 'tuna']
s7m2n8Y3xa9n8agT	['indie pop', 'indie rock']
s8FAviSsj7QSy2i4	['country', 'soul', 'easy listening', 'disney', 'soundtrack', 'pop rock']
s8Ntk3qLAjjkReKv	['indie pop']
s8jJJEeNKB5WAn7H	['trip hop', 'downtempo', 'electronica', 'theremin', 'ambient', 'lounge', 'experimental', 'rock', 'dark ambient', 'alternative rock', 'lo fi', 'acid jazz', 'beats']
s8kcJT0HkL5s12Em	['rock', 'piano rock', 'soundtrack', 'alternative rock']
s91MDkP5FLPCYE3S	['melodic death metal', 'death metal', 'power metal', 'metal', 'finnish metal', 'melodic metal', 'black metal', 'speed metal', 'thrash metal', 'hardcore', 'melodic power metal', 'rock', 'hard rock', 'nu metal', 'technical death metal']
sAA5dJb3sNXFrMcm	['experimental', 'art pop']
sBLDSDqO0HZ07tHE	['pop']
sBVHBN1FnPNGS2vE	['rock', 'alternative rock', 'emo', 'indie rock', 'pop punk', 'post hardcore']
sCfs1FcbW6TFm0UM	['shoegaze', 'dream pop']
sCgFgYZVSh4yA9Fv	['pop', 'singer songwriter', 'deep house', 'tropical house']
sCtgP58LVgV97k28	['indie pop', 'alternative rock', 'noise pop', 'art pop', 'experimental', 'alternative pop', 'pop', 'rock', 'indie rock', 'progressive rock', 'pop rock', 'experimental rock', 'art rock', 'electronic rock']
sCwoW8T7fM3YWLSp	['rock', 'singer songwriter', 'alternative rock', 'indie rock', 'hard rock', 'punk', 'ambient', 'experimental', 'downtempo', 'pop rock', 'alternative pop rock', 'post punk', 'acid jazz', 'rain']
sD4BO4UvRDFCpO1N	['ska', 'reggae', 'new wave', 'punk', 'pop', 'rock', 'britpop', 'post punk', 'ska punk', 'ska revival']
sDDFzSl5mElplval	['pop', 'latin', 'latin pop', 'dance pop', 'singer songwriter', 'cumbia']
sDKN85Nv84vT910K	['pop', 'rock', 'pop rock', 'teen pop', 'alternative rock', 'post hardcore', 'soul', 'punk', 'emo', 'soft rock', 'piano rock']
sDW48b1hchCUlMc9	['thrash metal', 'metal', 'groove metal', 'death metal', 'hardcore', 'nu metal', 'rock', 'black metal', 'metalcore', 'experimental', 'doom metal', 'industrial', 'folk metal', 'capoeira', 'screamo', 'alternative metal', 'folk rock', 'brutal death metal', 'brazilian metal', 'latin metal']
sDuizta8HiGTaZHn	['pop']
sEaW9dGX94N6rGs7	['pop', 'easy listening', 'electropop', 'teen pop']
sFL3W0ImJ3UlIhbn	['electronica', 'singer songwriter', 'pop', 'indie pop', 'ambient', 'trip hop', 'rock', 'easy listening', 'emo', 'downtempo', 'experimental', 'folk', 'sleep', 'hip hop', 'electropop', 'classical', 'jazz', 'britpop', 'indietronica', 'dream pop']
sFNZfc0JOjhFJXAJ	['hard rock', 'rock', 'metal', 'classic rock', 'glam metal', 'glam rock', 'pop', 'thrash metal', 'metalcore', 'punk', 'alternative rock', 'emo', 'progressive rock', 'pop rock', 'industrial', 'soft rock', 'melodic death metal', 'folk rock']
sFOlTrxjBg4AJEvw	['pop', 'electropop', 'dance pop', 'nu disco', 'pop dance', 'garage house']
sGD0zOgtbcrwZZO6	['hip hop', 'rap', 'alternative hip hop']
sGevBgkHUtcEFWly	['experimental', 'edm']
sGklBAYGwzLjdmqO	['rock', 'hard rock', 'classic rock', 'glam rock', 'metal', 'glam metal', 'soft rock', 'pop', 'pop rock']
sHnwqL4HR2HB5Iut	['post hardcore', 'screamo', 'metalcore', 'hardcore', 'emo', 'emocore']
sHqbFNmuRqhKuEsO	['pop', 'new wave', 'synthpop', 'dance pop', 'disco', 'pokemon', 'brutal death metal', 'hi nrg']
sIODpb3zyBHdlt0i	['rock', 'alternative rock', 'singer songwriter', 'indie rock', 'punk', 'alternative pop rock', 'world', 'blues', 'garage rock', 'folk rock', 'punk blues']
sIT13L4j9ECEU3wM	['classic rock', 'rock', 'garage rock', 'hard rock', 'album rock', 'psychedelic rock', 'blues rock', 'british invasion', 'british blues', 'acid rock']
sIdgM3ViUqhQmfy9	['pop', 'eurodance', 'pop rock', 'europop']
sJDazuJ0CEnZVnZz	['hardcore punk', 'hardcore', 'punk', 'emo']
sJnLwlrQyLlsvWj3	['power metal', 'metal', 'melodic metal', 'melodic power metal', 'finnish metal', 'speed metal', 'symphonic metal', 'rock', 'progressive metal', 'hard rock', 'classic rock', 'gothic metal']
sKIuKEExlAgMiesY	['mpb', 'downtempo']
sKRxDaOnmJrJOD68	['hip hop', 'rap', 'soundtrack']
sKSHER7MRXchLdmv	['symphonic metal', 'gothic metal', 'metal']
sLQWYpPnKH8dybUm	['post hardcore', 'progressive rock', 'funk']
sLh4EUeP6NL02A0V	['electro swing', 'swing', 'nu jazz', 'electro', 'jazz', 'lounge']
sM0YS8k0a99lfW9A	['indie rock', 'rock', 'alternative rock', 'indie pop', 'dream pop', 'lo fi', 'baroque pop', 'anthem']
sMWKNST1fj7og8se	['death metal', 'progressive metal', 'technical death metal', 'avant garde metal', 'progressive death metal']
sMg0MnZ5xyAtgI5O	['pop', 'latin', 'latin pop', 'pop rock', 'reggae', 'rock', 'new wave', 'reggae rock', 'reggae fusion']
sN69P1rPgykLK42A	['classic rock', 'rock', 'singer songwriter']
sNCoKav7CsfwZOXC	['country', 'singer songwriter', 'world', 'praise']
sNJ4In1fIqHMweNZ	['chilean rock']
sOJlpZ3gMzqeMo3z	['melodic death metal', 'metal', 'death metal', 'swedish metal', 'alternative metal', 'gothenburg metal', 'swedish death metal', 'rock', 'modern rock', 'power metal']
sOk5gN9NdnlGisfD	['hard rock', 'classic rock', 'rock', 'metal', 'album rock']
sP1S3wvw4rfgUoG0	['singer songwriter', 'pop', 'rain', 'electronica', 'new wave', 'synthpop', 'pop rock']
sPLc43wWsETphfLa	['pop', 'rock', 'bubblegum pop', 'boy band']
sQqi4JqXF7qMjs1Q	['soul']
sRkYKjXoICliTmnD	['pop', 'folk', 'singer songwriter', 'soul', 'rock', 'hip hop', 'easy listening', 'r b', 'pop folk']
sSzOIjzgaSw6mDUx	['soul', 'synthpop', 'art pop']
sT08WjTOOJaCho67	['melodic death metal', 'death metal', 'gothenburg metal', 'metal', 'swedish metal', 'gothic metal', 'melodic metal', 'symphonic black metal', 'thrash metal']
sTlwTjzsh27NPYVa	['punk', 'skate punk', 'ska punk', 'hardcore punk', 'ska', 'rock', 'pop', 'soul', 'alternative rock', 'power pop', 'stoner rock', 'pop punk', 'garage rock', 'blues rock', 'rock and roll', 'garage punk', 'punk ska']
sUE2sIScnRfCYMaa	['singer songwriter', 'rock', 'pop', 'acoustic rock', 'surf music']
sUtbAwZK1Zd5uAoc	['classic rock', 'blues', 'rock', 'psychedelic rock', 'folk rock']
sUthByiziG0pdfZW	['pop', 'rock', 'singer songwriter', 'folk']
sUzn7GZix4mpeUK4	['classic rock', 'rock', 'pop', 'psychedelic rock', 'pop rock', 'british invasion', 'hard rock', 'baroque pop', 'britpop', 'experimental', 'rock and roll', 'alternative rock', 'art rock', 'psychedelic pop', 'singer songwriter', 'soft rock', 'jazz fusion']
sV28KC5eAeNiTPYn	['rock', 'singer songwriter', 'alternative rock', 'pop rock', 'pop', 'indie rock', 'soundtrack', 'emo', 'southern rock', 'post grunge']
sVyQ7IS8aSWwxD6e	['progressive rock', 'hard rock', 'rock', 'classic rock', 'progressive metal', 'album rock']
sWCg8E9SbmMnUaTJ	['classic rock', 'rock', 'british invasion', 'hard rock', 'blues', 'blues rock', 'rock and roll', 'pop', 'rhythm and blues', 'psychedelic rock', 'british blues']
sWeaQAKyYyxvCQPn	['pop', 'soul', 'disco', 'funk', 'r b', 'post disco', 'classic soul', 'singer songwriter', 'easy listening', 'soft rock', 'reggae', 'dance pop', 'synthpop', 'new jack swing', 'yacht rock', 'pop dance']
sWmNFRNMpNbFB1kV	['indie pop']
sXA3wUro8QYhvCfu	['soul', 'rhythm and blues']
sXEgIxC7LI0vI7rh	['death metal', 'brutal death metal', 'grindcore', 'technical death metal', 'deathgrind', 'metal', 'technical brutal death metal', 'progressive death metal', 'soundtrack', 'slam death metal']
sXFRgsaj5mPgKB3T	['electropop', 'pop', 'indie pop', 'synthpop', 'alternative pop']
sXwTEDDoCn8rZzUq	['rock', 'hard rock', 'stoner rock']
sXwuwgEq5bdAaahX	['progressive rock', 'classic rock', 'rock', 'psychedelic rock', 'soft rock', 'pop', 'soundtrack', 'jazz', 'album rock', 'experimental rock', 'symphonic rock', 'art rock', 'blues rock']
sY43Vcsj6bSeYs3G	['symphonic black metal', 'black metal', 'melodic black metal', 'metal', 'symphonic metal', 'french black metal', 'death metal', 'french metal', 'melodic metal', 'art pop']
sYFGd02JEIwb0BND	['new wave', 'pop', 'new romantic', 'synthpop', 'disco']
sYFWx8eXzDeFUZEM	['folk']
sYZ97QHa7yDlfuME	['folk', 'singer songwriter', 'celtic', 'poetry', 'british folk', 'freak folk', 'contemporary folk', 'sleep', 'folk pop', 'chamber folk']
sYrNQb5jAfFD8tMa	['pop', 'electronica', 'rock', 'singer songwriter', 'electropop', 'dance pop', 'blues', 'techno', 'folktronica', 'big beat']
sYw9fcqJkrPOhFAD	['rock', 'pop', 'power pop', 'pop punk', 'pop rock', 'emo', 'alternative rock', 'alternative pop']
sZRtaZ7ibHrqxTT5	['folk', 'blues']
sZeQQoQWzH6aJ3bu	['spanish rock', 'progressive rock', 'rock andaluz', 'classic rock', 'rock', 'folk rock', 'flamenco']
sZkrm3eCoSzbBEfO	['singer songwriter', 'rock', 'pop', 'alternative rock']
saMs7x9ZSf8NqvWA	['rock', 'electronica', 'indie pop', 'easy listening', 'pop', 'indie rock', 'electro', 'acid jazz', 'shoegaze']
sakd49cOQST1JPuQ	['rock', 'alternative rock']
sarxY3tXnLCaTIkc	['power metal', 'symphonic metal', 'metal', 'melodic metal', 'symphonic power metal', 'opera metal']
sb8ULf4OH9FatySd	['folk', 'indie folk', 'soundtrack', 'rock', 'indie pop']
sbSlmfNh0YCL197A	['black metal', 'symphonic black metal', 'melodic black metal', 'metal', 'norwegian black metal', 'death metal', 'norwegian metal', 'melodic death metal', 'gothic metal', 'symphonic metal', 'melodic metal', 'atmospheric black metal', 'progressive black metal', 'gothic black metal']
sc7c4aIVemcT1ZoS	['classic rock', 'rock', 'hard rock', 'soundtrack', 'singer songwriter', 'folk rock']
scNfQBAuRCqtDfOi	['rock', 'classic rock', 'psychedelic rock', 'baroque pop', 'folk rock', 'pop', 'folk', 'psychedelic pop', 'garage rock', 'metal', 'baroque', 'punk', 'singer songwriter', 'glam rock', 'rhythm and blues', 'psychedelic folk', 'acid rock', 'pop rock']
scdB4T606h7kxHjJ	['ambient', 'dark ambient', 'new wave', 'electronica', 'experimental', 'downtempo', 'lounge', 'ethereal wave']
sdFkhRQdC3Xg9j6R	['emo rap', 'trap', 'emo', 'rap', 'hip hop']
sdK4PIwuXgP8av8U	['rock']
sdeagvEl5wwMFfS7	['dream pop', 'indie pop', 'lo fi', 'indie rock', 'pop', 'rock', 'twee pop', 'britpop', 'shoegaze', 'noise pop', 'c86']
sdvcPUXyJoijPzIh	['doom metal', 'metal', 'progressive metal', 'gothic metal', 'progressive rock', 'dark rock', 'death metal', 'instrumental rock', 'alternative metal', 'gothic rock', 'swedish metal']
seCqXRP7JrOkxiHz	['pop', 'singer songwriter', 'easy listening', 'jazz', 'soul', 'rock', 'smooth jazz']
sekrnqQ6X8UCDGqw	['electro', 'electropop', 'rock', 'electronica', 'indietronica', 'pop', 'indie pop', 'indie rock', 'new wave', 'hip hop', 'soul', 'punk', 'rap', 'downtempo', 'dub', 'singer songwriter', 'funk', 'electro house', 'deutschrock', 'synthpop', 'dancehall', 'rave', 'happy hardcore', 'liedermacher', 'elektropunk']
setJZvLZdXx3CTnh	['death metal', 'brutal death metal', 'technical death metal', 'technical brutal death metal', 'metal', 'gothenburg metal', 'swedish metal', 'black death']
sfdmrvDRhf1uDLB9	['pop', 'singer songwriter', 'soft rock', 'rock', 'poetry', 'chill out', 'norwegian pop']
sffomm1TPgQnl8As	['singer songwriter', 'pop', 'rock', 'pop rock', 'soft rock']
sg0VSId1HgmJwXuE	['classic rock', 'rock', 'pop', 'hard rock', 'glam rock', 'vaudeville', 'progressive rock', 'pop rock', 'art rock', 'music hall', 'metal', 'opera', 'album rock', 'soft rock', 'blues', 'parody', 'ragtime']
sg8sZZHqiIEY7D5S	['shoegaze', 'pop', 'alternative rock', 'indie rock', 'pop rock', 'britpop']
sgVMkqhx44K0N3SI	['indie pop', 'electropop', 'pop']
sgpYkFBFbDJoEf8R	['thrash metal', 'death metal', 'metal', 'speed metal']
shG7bbU5p0XBPXTn	['pop', 'avant garde', 'comedy', 'synthpop', 'disney']
shRm9hpwmMMuPXaE	['rap', 'hip hop', 'west coast rap', 'poetry', 'g funk', 'soul']
shjm5lpCb2kYN9Kt	['mathcore', 'hardcore']
shoNdWVMxQvmuEL2	['dream pop', 'pop']
si71Ib3E3MAVNFyA	['soul']
siNCGggq2wmXrd8j	['avant garde', 'singer songwriter', 'experimental', 'outsider', 'art rock']
siWsTs8ymHkLik2x	['metalcore', 'hardcore', 'post hardcore', 'melodic metalcore']
siXA68LedgtQoaLr	['indie rock', 'rock', 'alternative rock', 'indie pop', 'funk', 'folk rock', 'sophisti pop', 'french pop', 'electronic rock']
skkV6HxDPvrKHSSM	['pop', 'trap']
skpKEDkrKPTihKGC	['soundtrack', 'rock']
slDShqXa6aqyecQd	['pop']
sldOb0dh7VIlOejQ	['soundtrack']
snEdkfqJkRlQieGj	['experimental', 'trip hop', 'electronica', 'pop', 'singer songwriter', 'rock', 'avant garde', 'violin', 'ambient', 'glitch pop', 'art pop', 'indie pop', 'beats', 'noise', 'hip hop', 'electro', 'chamber pop', 'techno', 'abstract', 'lounge']
snMY5r0buM0j1ByU	['country', 'pop', 'country pop', 'rock', 'folk', 'singer songwriter', 'easy listening', 'schlager', 'pop rock']
snZcvLBCVs0ynrjD	['hardcore', 'post hardcore', 'metalcore', 'metal', 'emo', 'screamo', 'melodic hardcore', 'emocore', 'melodic metalcore']
so6pAIGsOFUqUhEq	['emo', 'rock', 'emocore']
soG1fYyMGBMq78nC	['experimental', 'post hardcore', 'spoken word', 'emo', 'indie rock', 'post punk']
spSvaSLAy114Y23f	['post hardcore']
spwDyiTMmbCWKJG5	['8 bit', 'electronica', 'electro', 'new rave', 'new wave', 'chiptune', 'electropop', 'experimental', 'synthpop', 'indietronica', 'electroclash', 'house', 'bitpop', 'ambient', 'indie rock']
sqKauAUDFoIc6EJR	['rock', 'alternative rock', 'alternative metal', 'emo', 'nu metal', 'metal', 'punk', 'christian rock', 'modern rock']
sqdYNVbxCHRW4W1c	['funk', 'disco', 'hip hop', 'soul', 'indie pop', 'indietronica']
sqnkDpNrmNYok0Og	['alternative rock', 'rock', 'grunge', 'dream pop', 'art rock', 'alternative metal', 'indie rock', 'hard rock', 'alternative pop rock', 'metal', 'jazz', 'hip hop', 'progressive rock', 'lo fi', 'post punk', 'krautrock', 'sleep', 'dark rock', 'alternative hip hop']
srR1UIGOn2iLPNVq	['soul', 'pop', 'r b', 'hip hop', 'trip hop', 'neo soul', 'rock', 'rap', 'downtempo', 'singer songwriter', 'turntablism', 'dance pop', 'alternative hip hop', 'jazz rap']
srT66xcTBVRc3AP1	['rock', 'christian rock']
srjYkYyODYIjZzYQ	['death metal', 'metal', 'doom metal', 'death doom', 'brutal death metal', 'grindcore']
sroWtFR5FZTHwavm	['blues', 'delta blues', 'acoustic blues', 'singer songwriter', 'folk', 'rock', 'halloween', 'country blues']
srrZn2fLa7OOHDCr	['rock', 'indie rock']
srsns1RKo2wyyDzL	['indie pop', 'alternative pop']
ssCSbi7sk1Y2lkmC	['pop']
ssLA8i7a6EryN9XM	['pop', 'world', 'latin pop']
ssWA89zlHgm2QWx0	['eurovision']
sstv3jHvd5laIkTP	['alternative rock', 'hardcore', 'emo', 'experimental', 'pop rock', 'screamo', 'post hardcore', 'emocore']
stSTZK3oXV0mmV2D	['hip hop', 'rap', 'conscious hip hop', 'boom bap', 'hardcore hip hop', 'political hip hop']
stevEt6NdQDCCQzh	['pop', 'soul', 'lounge', 'dream pop']
stpyphifTWYUdzd5	['indie rock', 'rock', 'alternative rock', 'grime']
su2dj3wvaEiD2dQl	['k pop']
suC3RxxVEjeuxU7U	['rock', 'alternative rock', 'funk', 'funk rock', 'punk', 'indie rock', 'hard rock', 'pop rock', 'classic rock', 'metal', 'pop', 'progressive rock', 'britpop', 'funk metal', 'blues', 'rock and roll', 'alternative pop']
suE7TU15cmifXyUj	['blues rock', 'rock', 'soul']
suKGCSroEs513613	['pop rock', 'pop', 'rock', 'britpop', 'pop punk', 'blues', 'teen pop', 'uk pop']
suNlNzfo3xO7y7Gu	['punk', 'garage rock', 'rock', 'classic rock', 'hard rock', 'glam rock', 'detroit rock', 'psychedelic rock', 'alternative rock', 'experimental', 'garage punk', 'indie rock', 'post punk', 'soundtrack', 'metal', 'hip hop', 'art rock', 'rock and roll', 'jam band', 'glam punk']
suUKzlTTytzxvNkI	['metal', 'speed metal', 'classic rock', 'rock', 'hard rock', 'power metal', 'nwobhm']
sv3OBxcUOGauPEiR	['rock', 'pop rock', 'christian rock']
svKJp4ToRnULpcqs	['progressive metal', 'gothic metal', 'progressive rock', 'metal', 'poetry', 'alternative rock', 'doom metal', 'experimental rock', 'meditation']
svVsN7Mi0rdhMsNC	['new wave', 'post punk', 'rock', 'pop', 'indie rock', 'wave', 'neo psychedelic']
svnvH5zbEQTLaACI	['punk', 'ska', 'ska punk', 'rock', 'alternative rock', 'pop punk']
svsII9fIPSldaswA	['disco', 'pop', 'funk', 'easy listening', 'electropop', 'dance pop', 'world', 'synthpop', 'edm', 'nu disco']
svzZTDaQPsbtQCHm	['pop', 'dance pop', 'r b']
sxaQe2osAV6Wy7fG	['house', 'electro', 'electroclash', 'electronica', 'indietronica', 'electropop', 'ambient', 'downtempo', 'progressive rock', 'techno', 'electro house', 'drum and bass', 'synthpop', 'deep house', 'dance rock', 'ambient trance', 'dream trance', 'ambient house']
sxkfBH5Lrstu9Mb4	['rock', 'funk', 'funk rock', 'alternative rock', 'hard rock', 'funk metal', 'classic rock', 'pop', 'punk', 'alternative metal', 'rap rock']
sxlF5zsaV3LGkdUs	['folk rock', 'rock']
sxnkfQ7yHuBOZFjJ	['pop', 'soundtrack', 'disco', 'britpop', 'dance pop', 'girl group', 'electroclash', 'power pop', 'pop rock', 'new wave', 'europop']
sxqe1BscL0LgbcP9	['pop', 'teen pop', 'boy band', 'rap', 'power pop', 'britpop', 'doom metal', 'dance pop', 'pop rap', 'bubblegum pop', 'uk pop']
syTw63wc7JVr6xLu	['alternative rock', 'indie rock', 'rock', 'soundtrack', 'indie pop', 'bells', 'trap']
syqwpHcKpSeNJSUI	['death metal', 'technical death metal', 'progressive death metal']
szt5k8FVz5Mzp33j	['pop', 'pop rock', 'singer songwriter', 'rock', 'soul', 'emo', 'soft rock', 'pop punk', 'emocore']
